批次,资产编号,标的,来源成员编号,交易场所,市场类型,精确合约,数据对象,主研究尺度,尺度证据状态,事后结果观察窗口,时间范围,来源身份批次,来源身份状态,来源成员指纹,时间质量批次,时间质量状态,质量内容指纹,质量审计批次,质量结论,断档状态,异常状态,重放批次,重放结论,成本批次,成本结论,门1来源身份,门2时间与质量合同,门3质量审计,门4历史重放,门5成本与执行,门6血缘,最终状态,原因,解除条件,成员指纹
loop-20260805T035900+0800-v4,DS-000141,ETH,ZI-c4e271ec601f60ae22ae68de,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,b84e1096879c0b0d5393caf2eda43b9fa5afd0586c23ad82cf4af9ca2cfb624d,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,a245904e3517cf7cd75c8b035c9fee3b1605ecbcc89f88300e8a581f53f20ee3,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,fe6c6887e225335c09519f6473189ed2eb3cbe004dc7607438122c51325e4a64
loop-20260805T035900+0800-v4,DS-000142,ETH,ZI-6342bb9c8d59867fd7bda81e,未知,未知,未知,未知,4小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,a12fd77e91f8faab4503df792f587c3e316afab0b8a2f8ab446f0850de5de8fa,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,b374e32b5ad687461b2cfba03267bea89e57d6153a5eae50aad9df16fd98d67f,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,b404b6e290a123849e18ea4415a07b4cfb462950e1f8bb31148957f232c90043
loop-20260805T035900+0800-v4,DS-000142,ETH,ZI-6342bb9c8d59867fd7bda81e,未知,未知,未知,未知,8小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,a12fd77e91f8faab4503df792f587c3e316afab0b8a2f8ab446f0850de5de8fa,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,b374e32b5ad687461b2cfba03267bea89e57d6153a5eae50aad9df16fd98d67f,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,632c4cb4edf705664cf25dd42b61b01f5c8c4b75aa633cf9401dd58cad9c5f39
loop-20260805T035900+0800-v4,DS-000142,ETH,ZI-6342bb9c8d59867fd7bda81e,未知,未知,未知,未知,24小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,a12fd77e91f8faab4503df792f587c3e316afab0b8a2f8ab446f0850de5de8fa,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,b374e32b5ad687461b2cfba03267bea89e57d6153a5eae50aad9df16fd98d67f,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,5d0cffe4aac68a0e9da388886139e96cb4fcb7c2fdb72452e6042c09b3990aed
loop-20260805T035900+0800-v4,DS-000142,ETH,ZI-6342bb9c8d59867fd7bda81e,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,a12fd77e91f8faab4503df792f587c3e316afab0b8a2f8ab446f0850de5de8fa,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,b374e32b5ad687461b2cfba03267bea89e57d6153a5eae50aad9df16fd98d67f,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,00a1fada07cd8faecfd687d7360d2815a4d2a9cbe78db4578fb50fcb594c3a62
loop-20260805T035900+0800-v4,DS-000143,ETH,ZI-489d5d8588e9630edc50e1b1,未知,未知,未知,未知,4小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,3fbd2862d1acbe3483974d1ddef701a8be08ff34db30c2aa2fafe95077355d29,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,c59b336954f1ea655798092c7bf2926da47f5f4bb19b11b10a97b66f02ff0f90,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,ce4ca3843d03fe521f733d8e48294a8d9bb05c477ae56b2dff3b7d693a69c19b
loop-20260805T035900+0800-v4,DS-000143,ETH,ZI-489d5d8588e9630edc50e1b1,未知,未知,未知,未知,8小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,3fbd2862d1acbe3483974d1ddef701a8be08ff34db30c2aa2fafe95077355d29,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,c59b336954f1ea655798092c7bf2926da47f5f4bb19b11b10a97b66f02ff0f90,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,ca6d2994c368b9c86cc1c4f00d653d144bcf6d039e0a6e86c479779408fe5c99
loop-20260805T035900+0800-v4,DS-000143,ETH,ZI-489d5d8588e9630edc50e1b1,未知,未知,未知,未知,24小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,3fbd2862d1acbe3483974d1ddef701a8be08ff34db30c2aa2fafe95077355d29,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,c59b336954f1ea655798092c7bf2926da47f5f4bb19b11b10a97b66f02ff0f90,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,70e11c0f76d30ae8d5577fc1e9a5ae9cb1dc5a3265e45e3aa5b3b0346937d8f7
loop-20260805T035900+0800-v4,DS-000143,ETH,ZI-489d5d8588e9630edc50e1b1,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,3fbd2862d1acbe3483974d1ddef701a8be08ff34db30c2aa2fafe95077355d29,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,c59b336954f1ea655798092c7bf2926da47f5f4bb19b11b10a97b66f02ff0f90,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,e409f2323b753c51d8c652118b7954538ada77e0095f125dc09ada6f395fea4d
loop-20260805T035900+0800-v4,DS-000144,ETH,ZI-eeabae9bad9c7be33d76a591,未知,未知,未知,未知,4小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,f9b426c3865bbadf2613c80df99bd4326488b2917963f82f571ca7c8d69e8359,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,8938cc8c1658cd2f0fc78549a2a43a58afc92db2cd7686787ebf6be3279b2d3b,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,6ee0ba83694291eed5cf982a720fe489e8919bbf70a406518c83a9a5b61400ba
loop-20260805T035900+0800-v4,DS-000144,ETH,ZI-eeabae9bad9c7be33d76a591,未知,未知,未知,未知,8小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,f9b426c3865bbadf2613c80df99bd4326488b2917963f82f571ca7c8d69e8359,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,8938cc8c1658cd2f0fc78549a2a43a58afc92db2cd7686787ebf6be3279b2d3b,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,3a785aa16d2cd58b4799ee9074029225eb4cce7b327b729a776b2afb3ab86c55
loop-20260805T035900+0800-v4,DS-000144,ETH,ZI-eeabae9bad9c7be33d76a591,未知,未知,未知,未知,24小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,f9b426c3865bbadf2613c80df99bd4326488b2917963f82f571ca7c8d69e8359,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,8938cc8c1658cd2f0fc78549a2a43a58afc92db2cd7686787ebf6be3279b2d3b,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,a037e2f41145a0bb63feab20172fbd784a498ab3cee0a0943b124aa0d8358e93
loop-20260805T035900+0800-v4,DS-000144,ETH,ZI-eeabae9bad9c7be33d76a591,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,f9b426c3865bbadf2613c80df99bd4326488b2917963f82f571ca7c8d69e8359,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,8938cc8c1658cd2f0fc78549a2a43a58afc92db2cd7686787ebf6be3279b2d3b,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,b23ca56cb09a1ce540b2b498d98b69bd6becc782ce959bb3840261870e767a66
loop-20260805T035900+0800-v4,DS-000145,ETH,ZI-8879fe92abceecb6a371d5c7,未知,未知,未知,未知,4小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,a162d99112fe4db0383b67febddb8805aa63be3c89ef150febdb5fb99cfe059f,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,13add8e241d5fea212ba59e098743eea5376db4b178f30edb0617c042679c593,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,123aa8fc05d307a822ae20c770c0285027fcb38e53f8edea17df2113edd59312
loop-20260805T035900+0800-v4,DS-000145,ETH,ZI-8879fe92abceecb6a371d5c7,未知,未知,未知,未知,8小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,a162d99112fe4db0383b67febddb8805aa63be3c89ef150febdb5fb99cfe059f,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,13add8e241d5fea212ba59e098743eea5376db4b178f30edb0617c042679c593,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,e8b494e67365a1d25b18e07be1e3c9e44d8a62b39172f6193fd981d864e76bf1
loop-20260805T035900+0800-v4,DS-000145,ETH,ZI-8879fe92abceecb6a371d5c7,未知,未知,未知,未知,24小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,a162d99112fe4db0383b67febddb8805aa63be3c89ef150febdb5fb99cfe059f,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,13add8e241d5fea212ba59e098743eea5376db4b178f30edb0617c042679c593,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,d8f237d2577a52d6907be2384459c7382bcd9c5e5ddbd66ce0ccf1a20bf0a568
loop-20260805T035900+0800-v4,DS-000145,ETH,ZI-8879fe92abceecb6a371d5c7,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,a162d99112fe4db0383b67febddb8805aa63be3c89ef150febdb5fb99cfe059f,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,13add8e241d5fea212ba59e098743eea5376db4b178f30edb0617c042679c593,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,14f7e4f25aa58a4edd24ceb1caabd32e973f4e5755838c2c24bee3bd4adbd0c0
loop-20260805T035900+0800-v4,DS-000146,ETH,ZI-9e34c2cb88810c462910e30d,未知,未知,未知,未知,4小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,daecc741d24c3dd96c1598f3b7debfacddf705913afa8e1695973a83bb90facb,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,7dd5f1f201cf86d0f4ac8f877d00feb8c0c73d5dc0f1b4e654bbe1c1962a9f14,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,90d8bdcfab66ed390835aabb65d7de2a965b8392fe6c5b6c57d882524ffe4adb
loop-20260805T035900+0800-v4,DS-000146,ETH,ZI-9e34c2cb88810c462910e30d,未知,未知,未知,未知,8小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,daecc741d24c3dd96c1598f3b7debfacddf705913afa8e1695973a83bb90facb,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,7dd5f1f201cf86d0f4ac8f877d00feb8c0c73d5dc0f1b4e654bbe1c1962a9f14,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,a81f6b1428ebbd41d1f50b255549cc702a0965d1d122540c832d6df45516c8ee
loop-20260805T035900+0800-v4,DS-000146,ETH,ZI-9e34c2cb88810c462910e30d,未知,未知,未知,未知,24小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,daecc741d24c3dd96c1598f3b7debfacddf705913afa8e1695973a83bb90facb,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,7dd5f1f201cf86d0f4ac8f877d00feb8c0c73d5dc0f1b4e654bbe1c1962a9f14,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,da1afaf5a36a28f3c50a572c5ee507ae8a5c02dcf4178e52f29ea17c95a7ebff
loop-20260805T035900+0800-v4,DS-000146,ETH,ZI-9e34c2cb88810c462910e30d,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,daecc741d24c3dd96c1598f3b7debfacddf705913afa8e1695973a83bb90facb,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,7dd5f1f201cf86d0f4ac8f877d00feb8c0c73d5dc0f1b4e654bbe1c1962a9f14,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,a233e5ad74b5e2c428c10506b1502acf15dd76f7970c27f129b5df4d928bc411
