验证批次,清单指纹,质量审计批次,资产编号,候选标的范围,决策记录编号,决策时间,事件时间字段,到达时间字段,采集时间字段,可见性合同状态,输入身份状态,第一门状态,可见记录数,首次快照指纹,再次快照指纹,确定性状态,未来数据拒绝状态,重放结论,依据,限制,解除条件,快照记录编号,快照合同版本,快照逻辑标识,快照版本标识,输入数据版本,输入数据哈希,输入资产集合指纹,重放结果哈希,不可重放原因代码,修复建议
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000244,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000245,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000246,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000247,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000248,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000249,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000250,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000251,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000252,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000253,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000254,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000255,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000256,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000257,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000258,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000259,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000260,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000261,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000262,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000263,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000264,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000265,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000266,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000267,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000268,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
replay-20260731T033130+0800,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,audit-20260728T233014+0800,DS-000269,未限定,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定（缺少已证明的到达时间合同）,一致（冻结清单与质量证据）,无法判定（缺少真实决策记录与已证明到达时间合同）,无法判定,无法判定,无法判定,未执行（第一门未通过）,未执行（第一门未通过）,无法判定,扫描完整性为元数据范围，仅保留覆盖记录，禁止读取正文；事件、到达、采集时间状态均未形成可验证语义合同；字段名候选证据未被提升为时间语义,本结果不得用于预测研究、胜率或收益声称、交易许可或真实下单,提供带来源证据和明确时区的历史决策记录，冻结三类时间语义、稳定业务键与到达可见性合同,无法判定（input_scan_incomplete）,replay-snapshot-contract-1.0,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,无法判定（input_scan_incomplete）,input_scan_incomplete,修复建议：在不修改原始数据的前提下完成全量只读扫描。
