来源身份批次,成员编号,资产编号,资产类型,标的,输入成员SHA-256,数据库Schema,数据库表,状态,元数据状态,结构证据,限制,解除条件,元数据SHA-256,SchemaSHA-256,授权边界快照SHA-256,成员记录SHA-256
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-d1584d0aeceda26db63c8b11,DS-000235,数据库元数据,ETH,f1c5147a2e34f6ba05d99991d7e96b60372cf8f3587d7274a6e8f0c390e7197f,celueqing_recorder,processed_ledger,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,ff9135732acd7cf23fc0f6065aab8f13262d6ca266acd5a4620c61b325e2c5da,55a8674dcc6d6b621041e277216c9874fd6b798a8861b0a7e487871ae4ca3fb8,a57d3d7ff57bcfc803b4fe90dc4fbd35478c91aa9480af26d70c7288f8e7777f,4c1d8508968f5056a769a21e7abd87f01b3aebdde73d189f50da162d2e12ad96
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-5e6e454a508063ea931295ff,DS-000236,数据库元数据,ETH,98b039adcd5656df11f65ee44b7131ebc40f5750a04b7327545e42606758bd44,celueqing_recorder,raw_trades,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,b433232d61f260754c67189685cba54fb295a847f5c2ae6fad19e9102cd90027,d3bc57df6802db1bd53d4994919199b5fc5842fb84da4e82818f3b5962b4b788,9ba10dda0f518f76084a2e8fa89b8af15de202cc413b9a89d4f783a5470af1f1,c02a9ddab89a6f0ccefb97fd8c3d1860aa9d5367854647a8541b1c23b6f4ae82
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-df85df71f25df1fb06f98422,DS-000237,数据库元数据,ETH,3726607d3f48f439672a2470687cbdc27e1513ae4716fbfd7ecfe895db4d10f7,celueqing_recorder,recorder_status,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,37ffadab46f9c3d3e8ce7a897aab36ee77cb2e99b04dfbce72d6887c83bfc310,c3d66c74a1e7862455ca21148d2c223267cc9608c159324a1454ffaa82f3d4c6,157d19a97a9f30102a53c6a9dab9499a68c975dd1ca12138656642e39829c3ce,15edb3eb003a93acc7f90da5c3865958771bfdbd9d666847137bc60cdc93ec01
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-1194b87b58ecebc3c28008ce,DS-000238,数据库元数据,ETH,270b961e9a166bcdca4fcdee14c4cd7f0f1ad86a75cdc3960672ad622cba43ea,celueqing_recorder,second_bars,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,1fda6ff0785f1735ed71b6d8ce1e729eb3208280d1c1057253c300dcffc11a3a,cca8c7619ad768ed385218d1a60369a616351253f54f9d7459ff87844376c1f4,5358c0f00d76c0fb91904d80a27c82f09e00607191d0501bd688a302036d81ce,5837cb23baf8a2c0328c4ec64d68cb5a3e4014e8cd73768434dff1b4df0bb277
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-2cfe46f1735ab9707d4c09ab,DS-000239,数据库元数据,ETH,117aa34fd7e4061134b2f25dd7f0a2b0d1efa63bd4819c4778a897f004e66d14,celueqing_recorder,shadow_agg_second_bars,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,045d7fcfb962fb77e2ecb77286e0933282f30a7b454bec191710c1ca801cad61,ddc02373a2638ede7403fa6b77757a544ff44331b817edcee1c41ac0467d88fd,bad0ed53318bc080383d226a9fbcab9ab887429f4f66f280a10867c96c2cfc81,8ee35427adafbf933584d69e4952083c4cf63dd3a5f628757280950d4dc427c5
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-c2a1b190eb6f6e39d8e7307b,DS-000240,数据库元数据,ETH,a9f656490ddb8a2c0687c98bf185161c1ff4e8545620daade42c31f3b709cd45,celueqing_recorder,shadow_agg_status,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,88fb12cc277df4d48ed3f2dbe0f24bdd00e4e624f8eadc329f5d6c915065b9e3,634349a51d0bf7507909115ce44577e41b104f493da32f8a39ca6c03564484de,0b5f86fb02118fb83b5444cf6af914b3100e79c1ca3e9fa6b5d7ab69e6af506d,6f66825cd6bfdff4bf1339d5233702029d532b5c831eaf63cf6f8d7094e5bbcf
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-ae83f52ffad4d799cef96c15,DS-000241,数据库元数据,ETH,a3b0dc868567565fbc694d34c2bfbe290d8bce78d7aa8020914d094b03202ca2,celueqing_recorder,shadow_agg_trades,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,ab94bc26b18523093953c38e4905aef397aaae3cdf49a13fb01015fe5c1ff2ca,073273d8f486b2936c71a7816b75874669aea7a56efc237f9e8363eab630a284,386b5d45178db7480d75326495d461f1e541f3af1752f5fda54bb5929d750984,4f80b0732a17db6bed1d0f8d1c607f553829be7bb07261501005940b31b0e518
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-c0132a1ecf9a90f96d882e21,DS-000242,数据库元数据,ETH,f06d1d1e6c27a45590fca5ee63f74b8db5c230132951c25768af2fdb002dade8,celueqing_recovery_test,orders,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,e69e11387534016f9888090e811dbe9631a5228b7d1f90e598c83862946d1a0b,f7b0ce70cb90747e740e2b083572bdbc2065616bf569f0d08a217baa71328663,4bf927f4f77cabb2215737a83b071af2efd9ae2b94781d0b608a69fce9401d78,52bbe2ba2e5d74b81d9d110800fe1ef79bd8299607140dc4652a03896a7e3770
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-3df61827b10e5aad02eaefeb,DS-000243,数据库元数据,ETH,8f2d433fc50cdb27ebcc8696c2f8aae7aee08cdc738e7e73e2445894e0b6429e,celueqing_recovery_test,research_config,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,9818866cbc723d54bf036faf957fcd0f471d27f4b1d0452c43c3d05f39b6b5ca,0900a2c5e14a85b7fed85a98b4b14f49e5eb0b62de99c61056275f4b0b7377ba,70777cf91e7e6387fb8dd27aad061cbda4c24236af33c8ba9c3a0a3934c744e1,dd574f4960d28f43117a8853df943b7361c93cc4513e6db0059890fdd7869f81
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-6ce4484efa53e7ff44eb2c25,DS-000244,数据库元数据,ETH,d9ccf842fc989b8040673df44f01abefc569defc18f83e6d9c5d50fe594be145,celueqing_recovery_test,research_orders,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,81a01e9688f1debea6951964b3d8967c80ce6b524c12e2de68822875847343a8,c7fe9b2a038731fcf1e96ffe436dcb033658443eaae91b4c56d7375c343dd140,9e86d75a4c8f8d27cb784c16012b77c3c90d6c600ead72dd6de739aba9252c09,8f698e672376f3b6c30caec62d9c9f4fb0453efed6e24b97ea48ac8b8f86af3b
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-087e7743eeecff587810b73c,DS-000245,数据库元数据,ETH,4a802128b530c664d2cce4467dc90608e80c54df2148a9807f2f73c198908494,celueqing_recovery_test,research_signals,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,69611af39992ddeb2afe5618a37857e257a54f06dfba40fc784a87e0fbe21230,b19c01208ce9e9211abbd0c6fea983c4e64ab120ada367a63cb216cc0ff12db5,ada1d0237628e429dc05f5430d0528f8a2b77c04fe58065c3ab897f3bc84d125,6ca3f022ffa8a3e6330b2e46d258ac0e6d6aced4e647a9cf5eb9d26dc4a050a6
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-eaa396b6b41356431fa8c73f,DS-000246,数据库元数据,ETH,7d64dde1f25c3737f64198c66faf0e6ab439a60473cdaa8f3b366cc1220a7b34,celueqing_recovery_test,score_rank_training_runs,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,dbbd206e3f332754be44cad45c7abe2b9e39b0672409536fa1f3f8e8fe2a627f,6713c9ea1e1e2c1bd34341ba3a39414b8a8d26282d8b7dac2a6c9c6e56df1fab,fa2e944a3e333d20d0518d82924a15ff3706fdbed125a20a61413228dbfce3d0,1b70f410bbae9805372c5848aeea74561d6ac078e6b58f811dd119cae0c7e9e8
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-a5d529e526179f5aab36b504,DS-000247,数据库元数据,ETH,87e80f8fb7aa338d10f9ea15efd48b34ebc42084728e9ba9869fa6a7eb4ca114,celueqing_recovery_test,simulation_orders,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,9a4498a27c724b2783279b7500dfa82fb73365745d5a74ba7bd56f6546b1a812,a89f7eb2474414cae3fc8e081ed68d3193f614a5cd4e700d8bdccd2c64cef34f,88d1009794d6a644e1290c966c975d3bb15fcc380b59bd0fa219b8da4c25fa7e,f5c07bcbaf02898eaa57590e6b44ef4dc27747b0d97b34aedcbabeb1224e83f2
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-f72d093effc7a5df77a24e15,DS-000248,数据库元数据,ETH,65611c0f1bf5e4f18dfc700ed64ff077d3d9c24f54cb2862a98fe7bafda25358,celueqing_recovery_test,simulation_signals,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,9f00049d6bd756f57f4a0c8785794744462354cb1967f339192091775102aa83,816ac77c89477b5ee4a5a8dfeaa957c744d04e541209d70c59628928246c447c,1c1e409eab9d51b07398ecd11f5d6f42b32423e365d11e79d37fd8cf94b8f029,896ada0cf7f0fd1b724161e0a98ee30e2cf5b77ac416f563e9f6e073af4b68f4
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-3a704542de2b0358f6385dd1,DS-000249,数据库元数据,ETH,aca809161e20675328dc217edad64dd8dba9342aab44d915bd0e824c22863f5e,celueqing_recovery_test,simulation_strategies,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,860e8e561929f5e5a36e56cc2f0283c5904ebb019a093fa6ca600bc075afd14c,a078b5cffb7f5ba0bd3644ae5d19906ffb593cf6829a5821696326dbbb7a9ea9,03841c4a95a5f4a9327c3a8cccebceec62e2fa5ef39473d7f1c48099793bb592,8753a07c400edce164912b285c5bba038f5141d9666f8386ec7df39117e96b9f
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-f218e1c853f5de10621f560f,DS-000250,数据库元数据,ETH,ecb0dcb61e3f9dae7d3cae5c9d7891232f850e3a93e93c3a61f67948dbb25d6e,celueqing_recovery_test,simulation_strategy_unit_settings,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,ca36a98eabf8908a2a24321acd9ecccb991e5d474075c07dff762b7f2a087d2b,0d0875411412bbdf8086712465b9a22709d847240a6965dd44dc403c486f7e55,2b56b8d0d29c8700ac97a3bd72b6991732057bb1a03edb8886b12dbdbf645ad4,461919b73a493fe947258a6e0b50491db092b407be60a5df28d74742978a6744
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-40198d2754da97536a9ad6ce,DS-000251,数据库元数据,ETH,b816107fcd9458244e66909d10efec6cd8e2accda1bfe58a8fbf9a0669c0dd53,celueqing_recovery_test,strategies,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,ece7b0cbc93cbb1f3615380cd1879ed5bda9786587c46f73ce170ab8a4b04275,e269e1a6cf7167778e47cb97335dc1e4b8e72bb115b7af368933e8b22fd57be1,6ff1af7d1d41b32cbefef68e115ca022992e49e91ce105d928c70b320907d7e5,b011040ed115cb1f2d3756657d25315397b5675a023db4eb896057e668a6b400
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-33f93e20269b5fc9790af097,DS-000252,数据库元数据,ETH,98ba0e71e4eea4203f58a3df83e1469c57532861305d2639da67bd3bb490d481,crypto_radar,action_items,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,ba878372bc9d98f3eba237ce3d45521fff94eb71d2acf7cbe00b0f0a2762765a,e7bed309a70e6c308f02aef97b96e886319e9bcecbf03f92eb9bdcf2cb74c70d,be70c90de6c24681b663e87d64dc4f55ca1869101426a55a5ae79ca07ec893ff,544bb6c15b6ece981eb2b01c91bf4fddc64b822a1c3c8e9d3744926057b58917
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-323348d30ce7bec199813155,DS-000253,数据库元数据,ETH,6218f5ae411a9a1c1d8031e34c1091dea2dc3f9d8700a756d1665b4011c480c1,crypto_radar,alembic_version,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,97405bd3fc606fb90254df083b683ae82d1647c673aad6eac83609dc7bfd3ea3,4f1f0a5e490893226766b06b2a2cb6c0e57069f92ca8a6707afcb645616db80a,92fe3c3e30671750ea9a8a05fab613557a650c7368e38e8d8e8291a3ba509177,7c2f9ab3bc9c8f0889c1d7ccf373706348d8daa4d5304c77064a1f0ce5b1df45
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-d041bd8293d10482fe6e3302,DS-000254,数据库元数据,ETH,8fb55f44c4dc05cd2f2f0afb77a649faa69a0513e90690925d91bf432e4f30ff,crypto_radar,analyses,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,a249f1a94012cdcf062bfec0d1220ead076f9d331c688a13645884d0702a11ce,8ef1aecfde447899f3899e57970f21b2076e2d0d498b156f6b6a828ec23b101c,24feb52bc14149d7c52a8d326159fe7b801a074eb93f4e31646a0b61cffe716c,a14470756149da4bee21e0a81cb3ac7337ca6d32e02203a58dc1827ea0f1901b
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-3a7f47e5cb0b222a091588ca,DS-000255,数据库元数据,ETH,97c901f301044a2160dd66a1a1f59d8d5958ae46cc18f7590c0234c39322f194,crypto_radar,evidence_items,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,ef3722d691b83131e8556c1b02dfda8806d5225879b821d697334ae59aff8600,768136452356ef5788cb78eba10761d54be0b1234f9c7a2e31f9d275cfed8153,d8010ba50b91c83315f17e4752985ebdd649a3aa48ea35b119ab32d24844bf7b,edd8a8ad01859a29c47bb8af14c2aa8485c99cb2fff449842cf1d91e71f20b77
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-319a17a33bc9e78d08ed5c4a,DS-000256,数据库元数据,ETH,72946cce48d978d6b90942bd0f99bd012a999fc767a59eaeb63b097815d707a9,crypto_radar,mining_parameters,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,e90fd966e589ae813af17d9f1dd08945f97bd1743e72f17e2062016b52682c49,a8a258e1ab873cb778d6f37663c14b2b945ff005be763d95f3c59b47e7b1deb7,5f7aafdbefac83d1f2f8483c6457a9f5ca3b2e0369ce189821fbc98974d71ca2,7c7b131ea55c4f252a347c51c975c8ded2837aecfaf310c9ac95a79aba8fa410
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-a7faef667815d04984e9f416,DS-000257,数据库元数据,ETH,e9a1adbad68c8e4f0b3f88a4c1d5f5e59207297fe7eb4ea9a6f3e91690974ffb,crypto_radar,opportunities,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,736761783e541b1a9661d249ea98d3aef64f4c50eca8654bdef45217e78a0869,a6cc976eb1a6c809e549a1a9662ecde4ed0d9b23dc6df762e19b31d143dfc081,54537ecac2285ae46d032caf8ab3cb8be8893e44410410cda2d7156ec799dd1e,ab90c9444dc51ca202946fdf73d8bd1188fcc238da85b8ceda0c3490d432e7b9
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-8525784cda6abfa9ae3bebd3,DS-000258,数据库元数据,ETH,05dc2fcb434d0937800d8432001eafe73e3969f23c72e4e6dccfa8d10a464e89,crypto_radar,opportunity_rules,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,ae4fcd5ff38486880744aede996a1b79f2853cd597aebcf117115dd2b783f824,5dbf2dfc03f18b1ec6d5711323d48f14f891daffc801cd8a2e2fe4fedb447ad6,e743643bc8597954a4ee13a5e7573c4c4b93741f28f27f97ac84c123664b71ab,59391802c2c794ac3409b1c8725d0384edba4ca12ba4481d2735fbdc8a974b5d
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-aa4a3912b3b8cdfe15e16046,DS-000259,数据库元数据,ETH,1cd773853ef33cb8f6d7c1280729bf82e0b795d62cb20a76d636135bcdf110fc,crypto_radar,project_assets,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,cd161dbc16291f3990e28e377c5fda92109edf679d5e8b17f7998c3e3e1dfd51,6c28c9523f1844325769b5a7e7979be9d10a1ad46117a9ab24335f863a371ac8,d8d415bbb512f10bb9129856e8abdc8b26667f3baf74d645664fe4980e05697f,59576595cd823b6a6ed327ab8b6a06912a7f2f0ec51e066e25d2d87693afcc55
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-9eca828c7abfb00211600ef2,DS-000260,数据库元数据,ETH,401f3e557d030bd2429821a0c387907103f5a6996eed7ad975e0b5013f0313e6,crypto_radar,project_candidates,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,5a07ca6672f42d2630f5a158739bfda4c05f9851f487b67ae7ea3a7eed40e6b2,6846922defc20e472153a2742f4d4b078b7ad16dfa0e6e45b2dcc2721b9cc22c,5f89313c2f9949f80b1fcf2648281bd30a6fadb11d2319304e11261e4a8d4325,b72ad58a26f9772d50b35dcded40ffe606c8143059f4351c8562bd1af7d57d73
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-a9478e827e537a4e6878eb2f,DS-000261,数据库元数据,ETH,a9f85bb1dc0b933fe331584b1457e01f02ef7ff90e431451c038e26336977746,crypto_radar,project_change_events,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,1e43fc65ddc5d5d576830708ff0451183cf1fb1d9bac613c0586c85377c0c55f,448ffb6902ad50c20ae39c8f9286efdd8a5554613d94a9b5680604d6a94ca94e,3cb390bc7b83bd06b959e38016bf3dff4f4ec9e884edd13916981c341b1bf211,b55ddfb0086c2c65fe2db8c5997dfaa7d3bd04cbf81e4f1abf8cbdb11f0cfbae
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-f29bed3f0a71e254b51c83b3,DS-000262,数据库元数据,ETH,b8a6749e0560113c220e491aa3837fbbc46a199eea8b154ba402234b3fe136c3,crypto_radar,project_fact_snapshots,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,e0c16c39203bc41af85307f57c47e8587a34169d847fac3f01445cd4b794f725,642373864b2a2cdaa7bb3d025309767bfdc642a69a645d52ccf003a72fe7bf03,79cd6414b257832a64bda0410a350d69f9b8b4661d7f51d2a40aec743652b8fa,35df60b107a391bf0be2036159c0456e5fcb582174b8173da234de50488763c4
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-6aa7f974b25be7596f63688e,DS-000263,数据库元数据,ETH,88da7335bdb9dec72ed997ca4fa5e1dfa14b14965380d3de3b4d82bafa7ba8e6,crypto_radar,project_funding_rounds,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,9b365ed10abab1d3f44a037061e22da844cf0d30de14775d4b6787a3d6d578fa,791661c5a6eeaaa75d2a45b6223c8f2dc47d244c3bcd9e7f7f0a850e4d8920e2,d08751c18f51d270d98bd47d30a20bab54b22c5f7b5f69c5a7723ffdae580d1d,742701b209e33aa53671af30c443df648c4dd526b216a0317780b3415f2218cc
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-e39661473025820c2f3936e3,DS-000264,数据库元数据,ETH,474ef8452df7b494b2e90829b34983df559699b8d2cf94b36731bfcedb517544,crypto_radar,project_social_links,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,7bbd56b1bc41e01c4b425c54261c930d701d5f93c14664e77f895b1da4d849ba,4d8f20047e42432047e75a831e13d60caee6abf201f37f8c73b27469d1ffb70a,8d023a97feff923ebe9ff70db6f3c117d04fec6055f9a24253d710d7655f3726,c5b30e077208d0fc08d8b130efd80969bff827e7cb1327ace7ce406c111c977d
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-f83c61b1c7dab956125c37c7,DS-000265,数据库元数据,ETH,5e24f63ab8f417987a50c39d32718c38ba94e1de57ac2745a718cc5ec794238a,crypto_radar,project_sources,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,06faa1d91ca0af682e7b3d17e78fa765882a14b8bb96fb32e6b5bb67211e87cd,539502c52374ed4a54950c48863d73cf234fc99f7b32d1fb0a856fe7f0617075,e12244fc12c4d3821c46f3cc5e01526cd168d51b7cee97b2bb39489e298f5edf,89550ddc6b3c979d62de077bc80ab880e4797c9167c09954651ffba99532e89d
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-93016c2f08434388c8be5de9,DS-000266,数据库元数据,ETH,9ec4dbfaf5336e4c4d9f5ce4ad4098db90b8baac6f44296a4b7aa43839353d19,crypto_radar,project_team_members,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,8d135ea645999ce674f1070c50e4157e27673275730dd925848e4f3e4aaba286,ad479926d1e6ac7f9fa6f843843306169a5f56e1d3d7376948da22f9dd8121aa,bf037b7e59042a0de59d27626854ae39f374ac7b9be65415c8c6b6817df06b78,4a37cded55fb8b130e9b0a04b5b7bb38022358c163c652d1cca7b82c96f20089
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-4dc005cfa35f65f4ae1ad906,DS-000267,数据库元数据,ETH,e7f6d4ff14fbb9aee41d9c66f271b8ce269ce023dbdbbce5c6f48152b31da3ef,crypto_radar,projects,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,3749f03bfdc02445bfb694f786d85d629491ee1a87bb4fd669ed7397390579fa,794c8d621407ddc1dc3284fa7b5937c6539bc4318cd31ae0074e4bbe38d072f3,94821a711cde2eeae9c41b3ffb54984d9804afebcef6a9bde64a931cbfdec4c6,b59c43d2b4f71ce6d32cab53c5949a087260cb167971bb1d096ea9cc380beddd
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-827070ff91d17f4ef1f978bb,DS-000268,数据库元数据,ETH,4803e9627f705d300d20509eaf83377393d2e5744750aedc6e586f6548fca8cf,crypto_radar,risk_assessments,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,f339fcfc2da6e81254cc98e00ae956ff98e2dc41a2bcc6b2e9b94f39b0856a1d,22b0a5605a68c8f3c25c1cdcbc344f1174fddca8b281eba5c6d0103697665b89,b47ddfbe6bd85590420fd5739d37ee16d928b52faf2d5d1f625acd4222c8c81c,348bddfe33a25a0196a30f00e8386bc5dc7a6b6522d7ddf1736c5838e1f07b3d
